unknown_file,unknown_file_name,best_distance,best_confidence,match_1_distance,match_1_file_name,match_1_track_slug,match_1_year,match_1_driver_slug,match_1_photographer_slug,match_2_distance,match_2_file_name,match_2_track_slug,match_2_year,match_2_driver_slug,match_2_photographer_slug,match_3_distance,match_3_file_name,match_3_track_slug,match_3_year,match_3_driver_slug,match_3_photographer_slug,match_4_distance,match_4_file_name,match_4_track_slug,match_4_year,match_4_driver_slug,match_4_photographer_slug,match_5_distance,match_5_file_name,match_5_track_slug,match_5_year,match_5_driver_slug,match_5_photographer_slug,suggested_track_slug,suggested_year,suggested_driver_slug,suggested_photographer_slug,review_action,final_track_slug,final_year,final_driver_slug,final_photographer_slug,final_file_name,notes
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1020.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1020.jpg,66,very_low,66,cedar-lake-speedway_unknown-year_craig-brightbill_missy-lushinsky_photo_003.jpg,cedar-lake-speedway,unknown-year,craig-brightbill,missy-lushinsky,66,dells-motor-speedway_unknown-year_ron-beyer_john-alft_post_001.jpg,dells-motor-speedway,unknown-year,ron-beyer,john-alft,70,eau-claire-speedway_unknown-year_unknown-driver_unknown-photographer_photo_201.jpg,eau-claire-speedway,unknown-year,unknown-driver,unknown-photographer,73,cedar-lake-speedway_1990_dan-mcmann_todd-narveson_photo_001.jpg,cedar-lake-speedway,1990,dan-mcmann,todd-narveson,73,eau-claire-speedway_unknown-year_unknown-driver_unknown-photographer_photo_202.jpg,eau-claire-speedway,unknown-year,unknown-driver,unknown-photographer,cedar-lake-speedway,unknown-year,craig-brightbill,missy-lushinsky,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10200.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10200.jpg,73,very_low,73,capital-super-speedway_unknown-year_larry-hoefs_pat-heaney_post_001.jpg,capital-super-speedway,unknown-year,larry-hoefs,pat-heaney,74,brown-county-speedway_unknown-year_bob-femal_unknown-photographer_photo_001.jpg,brown-county-speedway,unknown-year,bob-femal,unknown-photographer,74,dells-motor-speedway_1978_conrad-morgan_john-vass_photo_001.jpg,dells-motor-speedway,1978,conrad-morgan,john-vass,74,dells-motor-speedway_1978_tom-musgrave_john-vass_photo_001.jpg,dells-motor-speedway,1978,tom-musgrave,john-vass,75,angell-park-speedway_2024_aaron-fiscus_badger-midget-auto-racing-association_post_001.jpg,angell-park-speedway,2024,aaron-fiscus,badger-midget-auto-racing-association,capital-super-speedway,unknown-year,larry-hoefs,pat-heaney,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10201.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10201.jpg,50,very_low,50,capital-super-speedway_unknown-year_dave-watson_pete-vercauteren_photo_001.jpg,capital-super-speedway,unknown-year,dave-watson,pete-vercauteren,52,141-speedway_1982_gary-beatty_weber-brothers_photo_001.jpg,141-speedway,1982,gary-beatty,weber-brothers,52,dells-motor-speedway-wi_unknown-year_gary-haarklau_Blaser-photo_001.jpg,dells-motor-speedway-wi,unknown-year,gary-haarklau,Blaser-photo,54,dodge-county-fairgrounds_unknown-year_duke-bresser_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,duke-bresser,chad-tessman,55,141-speedway_unknown-year_ray-schmoeker_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,ray-schmoeker,unknown-photographer,capital-super-speedway,unknown-year,dave-watson,pete-vercauteren,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10202.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10202.jpg,65,very_low,65,141-speedway_1982_gary-beatty_weber-brothers_photo_001.jpg,141-speedway,1982,gary-beatty,weber-brothers,65,capital-super-speedway_unknown-year_dave-watson_pete-vercauteren_photo_001.jpg,capital-super-speedway,unknown-year,dave-watson,pete-vercauteren,67,capital-super-speedway_1984_bob-gunn_al-fortner_photo_001.jpg,capital-super-speedway,1984,bob-gunn,al-fortner,67,dodge-county-fairgrounds_unknown-year_gary-fairbanks_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,gary-fairbanks,chad-tessman,69,53-speedway_1951_lyle-nelson_larry-quinn_post_001.jpg,53-speedway,1951,lyle-nelson,larry-quinn,141-speedway,1982,gary-beatty,weber-brothers,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10203.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10203.jpg,55,very_low,55,brown-county-speedway_1974_tom-nesbitt_bob-bergeron_photo_001.jpg,brown-county-speedway,1974,tom-nesbitt,bob-bergeron,69,dells-motor-speedway_1986_bob-roosa_unknown-photographer_photo_001.jpg,dells-motor-speedway,1986,bob-roosa,unknown-photographer,77,dodge-county-fairgrounds_unknown-year_rick-strommen_travis-zuelsdorf_post_001.jpg,dodge-county-fairgrounds,unknown-year,rick-strommen,travis-zuelsdorf,79,capital-super-speedway_1979_dick-trickle_unknown-photographer_photo_001.jpg,capital-super-speedway,1979,dick-trickle,unknown-photographer,79,columbus-151-speedway-wi_unknown-year_donna-unash_charlie-spry-post_001.jpg,columbus-151-speedway-wi,unknown-year,donna-unash,charlie-spry-post,brown-county-speedway,1974,tom-nesbitt,bob-bergeron,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10204.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10204.jpg,53,very_low,53,dodge-county-fairgrounds_2016_chad-hummelmeier_unknown-photographer_photo_001.jpg,dodge-county-fairgrounds,2016,chad-hummelmeier,unknown-photographer,53,dodge-county-fairgrounds_unknown-year_duke-bresser_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,duke-bresser,chad-tessman,54,141-speedway_unknown-year_randy-rasmussen_joe-slack_photo_001.jpg,141-speedway,unknown-year,randy-rasmussen,joe-slack,57,capital-super-speedway_unknown-year_charlie-mierendorf_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,charlie-mierendorf,unknown-photographer,59,dells-motor-speedway-wi_unknown-year_gary-haarklau_Blaser-photo_001.jpg,dells-motor-speedway-wi,unknown-year,gary-haarklau,Blaser-photo,dodge-county-fairgrounds,2016,chad-hummelmeier,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10205.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10205.jpg,16,high_possible_duplicate,16,141-speedway_unknown-year_gene-steinfeldt_joe-slack_photo_001.jpg,141-speedway,unknown-year,gene-steinfeldt,joe-slack,50,141-speedway_unknown-year_greg-herrmann_joe-slack_photo_001.jpg,141-speedway,unknown-year,greg-herrmann,joe-slack,54,141-speedway_unknown-year_randy-sippel_joe-slack_photo_001.jpg,141-speedway,unknown-year,randy-sippel,joe-slack,57,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_002.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,58,141-speedway_unknown-year_checkered-flag_joe-slack_photo_001.jpg,141-speedway,unknown-year,checkered-flag,joe-slack,141-speedway,unknown-year,gene-steinfeldt,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10207.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10207.jpg,74,very_low,74,adams-friendship-speedway_unknown-year_floyd-fairfield_unknown-photographer_photo_001.jpg,adams-friendship-speedway,unknown-year,floyd-fairfield,unknown-photographer,74,cedar-lake-speedway_unknown-year_don-drew_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,don-drew,unknown-photographer,75,dells-motor-speedway_1981_billy-kuhn_don-besch_photo_001.jpg,dells-motor-speedway,1981,billy-kuhn,don-besch,78,141-speedway_unknown-year_dave-deicher_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,dave-deicher,unknown-photographer,78,beaver-dam-raceway_unknown-year_tim-haddy_dave-drews_photo_001.jpg,beaver-dam-raceway,unknown-year,tim-haddy,dave-drews,adams-friendship-speedway,unknown-year,floyd-fairfield,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10208.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10208.jpg,22,medium_visual_match,22,141-speedway_unknown-year_crash_joe-slack_photo_001.jpg,141-speedway,unknown-year,crash,joe-slack,63,adams-friendship-speedway_unknown-year_floyd-fairfield_unknown-photographer_photo_001.jpg,adams-friendship-speedway,unknown-year,floyd-fairfield,unknown-photographer,63,dells-motor-speedway_unknown-year_rocky-breezer_bob-schafer_photo_328.jpg,dells-motor-speedway,unknown-year,rocky-breezer,bob-schafer,65,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,66,capital-super-speedway_unknown-year_mike-miller_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,mike-miller,unknown-photographer,141-speedway,unknown-year,crash,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1021.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1021.jpg,58,very_low,58,chilton-speedway_unknown-year_chilton-speedway-full-grandstan_unknown-photographer_photo_001.jpg,chilton-speedway,unknown-year,chilton-speedway-full-grandstan,unknown-photographer,62,beaver-dam-raceway_unknown-year_unknown-driver_unknown-photographer_photo_302.jpg,beaver-dam-raceway,unknown-year,unknown-driver,unknown-photographer,63,beaver-dam-raceway_1980_don-collins_weber-brothers_photo_001.jpg,beaver-dam-raceway,1980,don-collins,weber-brothers,63,dodge-county-fairgrounds_unknown-year_unknown-driver_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,unknown-driver,chad-tessman,64,dodge-county-fairgrounds_unknown-year_duke-bresser_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,duke-bresser,chad-tessman,chilton-speedway,unknown-year,chilton-speedway-full-grandstan,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10210.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10210.jpg,52,very_low,52,141-speedway_unknown-year_al-goetsch_joe-slack_photo_001.jpg,141-speedway,unknown-year,al-goetsch,joe-slack,57,beaver-dam-raceway_2012_aaron-muhle_wi-dirt-racin_photo_001.jpg,beaver-dam-raceway,2012,aaron-muhle,wi-dirt-racin,60,141-speedway_1985_bruce-conard_joe-slack_post_001.jpg,141-speedway,1985,bruce-conard,joe-slack,61,abc-raceway_unknown-year_brian-buckingham_track-master_photo_001.jpg,abc-raceway,unknown-year,brian-buckingham,track-master,64,141-speedway_unknown-year_mark-vandenboogard_joe-slack_post_001.jpg,141-speedway,unknown-year,mark-vandenboogard,joe-slack,141-speedway,unknown-year,al-goetsch,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10211.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10211.jpg,57,very_low,57,beaver-dam-raceway_unknown-year_joe-symoens_91-michael-halbherr_post_001.jpg,beaver-dam-raceway,unknown-year,joe-symoens,91-michael-halbherr,61,141-speedway_unknown-year_bill-drumm_joe-verdegan_post_001.jpg,141-speedway,unknown-year,bill-drumm,joe-verdegan,64,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,64,adams-friendship-speedway_unknown-year_floyd-fairfield_unknown-photographer_photo_001.jpg,adams-friendship-speedway,unknown-year,floyd-fairfield,unknown-photographer,64,columbus-151-speedway_unknown-year_dick-baker_dennis-satorius_post_001.jpg,columbus-151-speedway,unknown-year,dick-baker,dennis-satorius,beaver-dam-raceway,unknown-year,joe-symoens,91-michael-halbherr,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10212.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10212.jpg,51,very_low,51,cedar-lake-speedway_unknown-year_cedar-lake-speedwa_unknown-photographer_photo_003.jpg,cedar-lake-speedway,unknown-year,cedar-lake-speedwa,unknown-photographer,55,abc-raceway_unknown-year_mert-williams_unknown-photographer_photo_001.jpg,abc-raceway,unknown-year,mert-williams,unknown-photographer,55,capital-super-speedway_unknown-year_bob-brownell_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,bob-brownell,unknown-photographer,55,dells-motor-speedway_unknown-year_pat-griffin_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,pat-griffin,kurt-luoma,55,dodge-county-fairgrounds_unknown-year_bugs-malon_unknown-photographer_photo_001.jpg,dodge-county-fairgrounds,unknown-year,bugs-malon,unknown-photographer,cedar-lake-speedway,unknown-year,cedar-lake-speedwa,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10213.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10213.jpg,56,very_low,56,141-speedway_1982_gary-beatty_weber-brothers_photo_001.jpg,141-speedway,1982,gary-beatty,weber-brothers,58,brown-county-speedway_1978_roger-paul_john-vass_photo_001.jpg,brown-county-speedway,1978,roger-paul,john-vass,62,cedar-lake-speedway_unknown-year_cedar-lake-speedwa_unknown-photographer_photo_003.jpg,cedar-lake-speedway,unknown-year,cedar-lake-speedwa,unknown-photographer,62,dodge-county-fairgrounds_2016_chad-hummelmeier_unknown-photographer_photo_001.jpg,dodge-county-fairgrounds,2016,chad-hummelmeier,unknown-photographer,64,amherst-speedway_2013_unknown-driver_joe-verdegan_photo_001.jpg,amherst-speedway,2013,unknown-driver,joe-verdegan,141-speedway,1982,gary-beatty,weber-brothers,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10214.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10214.jpg,47,very_low,47,beaver-dam-raceway_1976_ralph-rau_michael-halbherr_post_001.jpg,beaver-dam-raceway,1976,ralph-rau,michael-halbherr,52,141-speedway_unknown-year_sportsman_joe-slack_photo_001.jpg,141-speedway,unknown-year,sportsman,joe-slack,54,141-speedway_unknown-year_kevin-danley_joe-slack_photo_001.jpg,141-speedway,unknown-year,kevin-danley,joe-slack,61,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,64,141-speedway_unknown-year_randy-rahn_joe-verdegan_post_001.jpg,141-speedway,unknown-year,randy-rahn,joe-verdegan,beaver-dam-raceway,1976,ralph-rau,michael-halbherr,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10215.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10215.jpg,62,very_low,62,brown-county-speedway_1974_tom-nesbitt_bob-bergeron_photo_001.jpg,brown-county-speedway,1974,tom-nesbitt,bob-bergeron,72,columbus-151-speedway_unknown-year_lyle-phillips_unknown-photographer_photo_001.jpg,columbus-151-speedway,unknown-year,lyle-phillips,unknown-photographer,74,dells-motor-speedway_unknown-year_unknown-driver_bob-schafer_photo_309.jpg,dells-motor-speedway,unknown-year,unknown-driver,bob-schafer,78,columbus-151-speedway-wi_unknown-year_donna-unash_charlie-spry-post_001.jpg,columbus-151-speedway-wi,unknown-year,donna-unash,charlie-spry-post,78,dells-motor-speedway_1986_bob-roosa_unknown-photographer_photo_001.jpg,dells-motor-speedway,1986,bob-roosa,unknown-photographer,brown-county-speedway,1974,tom-nesbitt,bob-bergeron,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10217.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10217.jpg,61,very_low,61,dells-motor-speedway_unknown-year_tom-musgrave_bob-schafer_photo_370.jpg,dells-motor-speedway,unknown-year,tom-musgrave,bob-schafer,64,dells-motor-speedway_unknown-year_jim-weber_bob-schafer_photo_14072.png,dells-motor-speedway,unknown-year,jim-weber,bob-schafer,73,chilton-speedway_unknown-year_john-born_unknown-photographer_photo_002.jpg,chilton-speedway,unknown-year,john-born,unknown-photographer,76,dells-motor-speedway_1986_bob-roosa_unknown-photographer_photo_001.jpg,dells-motor-speedway,1986,bob-roosa,unknown-photographer,78,chilton-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001 (2).jpeg,chilton-speedway,unknown-year,unknown-driver,unknown-photographer,dells-motor-speedway,unknown-year,tom-musgrave,bob-schafer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10219.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10219.jpg,73,very_low,73,capital-super-speedway_unknown-year_jim-bomsach_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,jim-bomsach,unknown-photographer,74,capital-super-speedway_unknown-year_capital-super-speedwa_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,capital-super-speedwa,unknown-photographer,74,capital-super-speedway_unknown-year_dan-harris_unknown-photographer_photo_002.jpg,capital-super-speedway,unknown-year,dan-harris,unknown-photographer,76,dells-motor-speedway_unknown-year_marv-marzofka_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,marv-marzofka,kurt-luoma,77,door-county-speedway_unknown-year_buck-schmelzer_dan-lewis_photo_001.jpg,door-county-speedway,unknown-year,buck-schmelzer,dan-lewis,capital-super-speedway,unknown-year,jim-bomsach,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1022.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1022.jpg,59,very_low,59,brown-county-speedway_1966_bill-moore_unknown-credit_post_001.jpg,brown-county-speedway,1966,bill-moore,unknown-credit,64,beaver-dam-raceway_unknown-year_al-polchinski_unknown-photographer_post_002.jpg,beaver-dam-raceway,unknown-year,al-polchinski,unknown-photographer,64,dells-motor-speedway_unknown-year_dells-motor-speedway-lacrosse-auto-histor_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,dells-motor-speedway-lacrosse-auto-histor,unknown-photographer,64,dells-motor-speedway_unknown-year_steve-carlson_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,steve-carlson,unknown-photographer,66,amherst-speedway_2013_unknown-driver_unknown-photographer_photo_224.jpg,amherst-speedway,2013,unknown-driver,unknown-photographer,brown-county-speedway,1966,bill-moore,unknown-credit,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10220.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10220.jpg,12,high_possible_duplicate,12,141-speedway_unknown-year_sportsman_joe-slack_photo_002.jpg,141-speedway,unknown-year,sportsman,joe-slack,48,dodge-county-fairgrounds_unknown-year_joy-krahn_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,joy-krahn,chad-tessman,53,dodge-county-fairgrounds_unknown-year_rick-ennis_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,rick-ennis,chad-tessman,55,dells-motor-speedway-wi_unknown-year_gary-haarklau_Blaser-photo_001.jpg,dells-motor-speedway-wi,unknown-year,gary-haarklau,Blaser-photo,56,141-speedway_unknown-year_jim-belling_dennis-satorius_post_001.jpg,141-speedway,unknown-year,jim-belling,dennis-satorius,141-speedway,unknown-year,sportsman,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10225.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10225.jpg,49,very_low,49,141-speedway_unknown-year_unknown_joe-slack_photo_010.jpg,141-speedway,unknown-year,unknown,joe-slack,53,141-speedway_unknown-year_sportsman_joe-slack_photo_001.jpg,141-speedway,unknown-year,sportsman,joe-slack,53,dells-motor-speedway_unknown-year_rich-somers_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,rich-somers,unknown-photographer,54,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,55,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_002.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,141-speedway,unknown-year,unknown,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10227.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10227.jpg,77,very_low,77,dells-motor-speedway_1987_dan-navrestad_jeff-gilhart_photo_001.jpg,dells-motor-speedway,1987,dan-navrestad,jeff-gilhart,79,dells-motor-speedway_unknown-year_blackie-bornberg_ken-koppa_post_001.jpg,dells-motor-speedway,unknown-year,blackie-bornberg,ken-koppa,79,fox-ridge-speedway_2002_mike-sorenson_missy-lushinsky_photo_001.jpg,fox-ridge-speedway,2002,mike-sorenson,missy-lushinsky,80,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,80,cedar-lake-speedway_unknown-year_ron-jones_phil-dullinger_post_001.jpg,cedar-lake-speedway,unknown-year,ron-jones,phil-dullinger,dells-motor-speedway,1987,dan-navrestad,jeff-gilhart,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10228.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10228.jpg,54,very_low,54,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_002.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,56,dodge-county-fairgrounds_unknown-year_scott-hoeft_unknown-photographer_photo_002.jpg,dodge-county-fairgrounds,unknown-year,scott-hoeft,unknown-photographer,59,beaver-dam-raceway_1980_jim-juneau_unknown-credit_post_001.jpg,beaver-dam-raceway,1980,jim-juneau,unknown-credit,60,cedar-lake-speedway_unknown-year_pat-doar_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,pat-doar,unknown-photographer,62,141-speedway_unknown-year_sportsman-crash_joe-slack_photo_001.jpg,141-speedway,unknown-year,sportsman-crash,joe-slack,141-speedway,unknown-year,russ-wagner,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10229.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10229.jpg,39,low_possible_clue,39,cedar-lake-speedway_1990_dave-hesch_todd-narveson_photo_001.jpg,cedar-lake-speedway,1990,dave-hesch,todd-narveson,64,141-speedway_unknown-year_speedway-checkered-joe-slack-phot_joe-slack_photo_001.jpg,141-speedway,unknown-year,speedway-checkered-joe-slack-phot,joe-slack,68,columbus-151-speedway_unknown-year_jason-erickson_don-wendlandt_photo_001.jpg,columbus-151-speedway,unknown-year,jason-erickson,don-wendlandt,71,cedar-lake-arena_unknown-year_dave-darland_unknown-photographer_photo_001.jpg,cedar-lake-arena,unknown-year,dave-darland,unknown-photographer,72,abc-raceway_unknown-year_don-eischens_unknown-photographer_photo_001.jpg,abc-raceway,unknown-year,don-eischens,unknown-photographer,cedar-lake-speedway,1990,dave-hesch,todd-narveson,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1023.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1023.jpg,81,very_low,81,141-speedway_unknown-year_speedway-mars-rac_unknown-photographer_photo_002.jpg,141-speedway,unknown-year,speedway-mars-rac,unknown-photographer,88,elko-speedway_2020_aaron-marthaler_aaron-marthaler_post_001.jpg,elko-speedway,2020,aaron-marthaler,aaron-marthaler,89,brown-county-speedway_unknown-year_chuck-grall_joe-verdegan_post_001.jpg,brown-county-speedway,unknown-year,chuck-grall,joe-verdegan,89,chilton-speedway_1992_rick-hed_dave-drews_post_001.jpg,chilton-speedway,1992,rick-hed,dave-drews,91,capital-super-speedway_unknown-year_terry-weatherford_pat-heaney_post_001.jpg,capital-super-speedway,unknown-year,terry-weatherford,pat-heaney,141-speedway,unknown-year,speedway-mars-rac,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10231.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10231.jpg,62,very_low,62,brown-county-speedway_1966_bill-moore_unknown-credit_post_001.jpg,brown-county-speedway,1966,bill-moore,unknown-credit,63,beaver-dam-raceway_unknown-year_al-polchinski_unknown-photographer_post_002.jpg,beaver-dam-raceway,unknown-year,al-polchinski,unknown-photographer,64,brown-county-speedway_unknown-year_larry-duford_pete-vercauteren_photo_001.jpg,brown-county-speedway,unknown-year,larry-duford,pete-vercauteren,66,dodge-county-fairgrounds_unknown-year_rick-ennis_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,rick-ennis,chad-tessman,67,141-speedway_unknown-year_ron-van-roy_unknown-photographer_photo_002.jpg,141-speedway,unknown-year,ron-van-roy,unknown-photographer,brown-county-speedway,1966,bill-moore,unknown-credit,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10233.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10233.jpg,67,very_low,67,dells-motor-speedway_1981_george-dukas_don-besch_photo_001.jpg,dells-motor-speedway,1981,george-dukas,don-besch,70,abc-raceway_unknown-year_don-gaber_kurt-gaber_post_001.jpg,abc-raceway,unknown-year,don-gaber,kurt-gaber,70,cedar-lake-speedway_unknown-year_curt-myers_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,curt-myers,unknown-photographer,71,elko-speedway_Unknown-year_tom-schreiner_grant-wasgatt_post_001.jpg,elko-speedway,Unknown-year,tom-schreiner,grant-wasgatt,72,brown-county-speedway_unknown-year_charlie-ewald_pete-vercauteren_photo_001.jpg,brown-county-speedway,unknown-year,charlie-ewald,pete-vercauteren,dells-motor-speedway,1981,george-dukas,don-besch,,,,,,,
