unknown_file,unknown_file_name,best_score,best_confidence,match_1_score,match_1_file_name,match_1_track_slug,match_1_year,match_1_driver_slug,match_1_photographer_slug,match_2_score,match_2_file_name,match_2_track_slug,match_2_year,match_2_driver_slug,match_2_photographer_slug,match_3_score,match_3_file_name,match_3_track_slug,match_3_year,match_3_driver_slug,match_3_photographer_slug,match_4_score,match_4_file_name,match_4_track_slug,match_4_year,match_4_driver_slug,match_4_photographer_slug,match_5_score,match_5_file_name,match_5_track_slug,match_5_year,match_5_driver_slug,match_5_photographer_slug,suggested_track_slug,suggested_year,suggested_driver_slug,suggested_photographer_slug,review_action,final_track_slug,final_year,final_driver_slug,final_photographer_slug,final_file_name,notes
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10235.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10235.jpg,0.8379,low_clue,0.8379,141-speedway_unknown-year_dave-kraemer_dennis-satorius_post_001.jpg,141-speedway,unknown-year,dave-kraemer,dennis-satorius,0.8328,dodge-county-fairgrounds_unknown-year_unknown-driver_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,unknown-driver,chad-tessman,0.827,brown-county-speedway_1974_tom-nesbitt_bob-bergeron_photo_001.jpg,brown-county-speedway,1974,tom-nesbitt,bob-bergeron,0.8215,dells-motor-speedway_unknown-year_jim-back_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,jim-back,kurt-luoma,0.8203,dodge-county-fairgrounds_unknown-year_eddie-weiss_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,eddie-weiss,chad-tessman,141-speedway,unknown-year,dave-kraemer,dennis-satorius,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10236.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10236.jpg,0.9284,high,0.9284,141-speedway_unknown-year_unknown-driver_joe-slack_photo_005.jpg,141-speedway,unknown-year,unknown-driver,joe-slack,0.8681,capital-super-speedway_unknown-year_bob-brownell_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,bob-brownell,unknown-photographer,0.8423,141-speedway_unknown-year_gary-stankevitz_unknown-photographer_photo_101.jpg,141-speedway,unknown-year,gary-stankevitz,unknown-photographer,0.8375,141-speedway_unknown-year_unknown-driver_joe-slack_photo_004.jpg,141-speedway,unknown-year,unknown-driver,joe-slack,0.8366,brown-county-speedway_unknown-year_wayne-weckworth_bob-bergeron_photo_001.jpg,brown-county-speedway,unknown-year,wayne-weckworth,bob-bergeron,141-speedway,unknown-year,unknown-driver,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10237.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10237.jpg,0.8659,medium,0.8659,dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_003.jpg,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,0.8447,capital-super-speedway_unknown-year_steve-manke_pete-vercauteren_photo_001.jpg,capital-super-speedway,unknown-year,steve-manke,pete-vercauteren,0.8412,141-speedway_unknown-year_mark-vandenboogard_joe-slack_post_001.jpg,141-speedway,unknown-year,mark-vandenboogard,joe-slack,0.841,capital-super-speedway_unknown-year_unknown-driver_unknown-photographer_photo_4814.jpg,capital-super-speedway,unknown-year,unknown-driver,unknown-photographer,0.8387,141-speedway_unknown-year_jim-belling_dennis-satorius_post_001.jpg,141-speedway,unknown-year,jim-belling,dennis-satorius,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10239.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10239.jpg,0.9402,high,0.9402,141-speedway_unknown-year_speedway-joe-slack-phot_joe-slack_photo_002.jpg,141-speedway,unknown-year,speedway-joe-slack-phot,joe-slack,0.8668,dells-motor-speedway_unknown-year_marv-marzofka_kirby-kurth_post_001.jpg,dells-motor-speedway,unknown-year,marv-marzofka,kirby-kurth,0.8354,141-speedway_unknown-year_randy-rahn-jeff-mccormick_joe-verdegan_post_001.jpg,141-speedway,unknown-year,randy-rahn-jeff-mccormick,joe-verdegan,0.835,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.8296,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,141-speedway,unknown-year,speedway-joe-slack-phot,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10240.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10240.jpg,0.8868,medium,0.8868,141-speedway_1985_dave-gracyalny_joe-slack_post_001.jpg,141-speedway,1985,dave-gracyalny,joe-slack,0.8783,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.8664,dells-motor-speedway_unknown-year_jim-bomsach_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,jim-bomsach,unknown-photographer,0.8664,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,0.8648,141-speedway_unknown-year_rod-wheeler_joe-slack_post_001.jpg,141-speedway,unknown-year,rod-wheeler,joe-slack,141-speedway,1985,dave-gracyalny,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10242.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10242.jpg,0.8657,medium,0.8657,brown-county-speedway_1974_tom-nesbitt_bob-bergeron_photo_001.jpg,brown-county-speedway,1974,tom-nesbitt,bob-bergeron,0.8408,capital-super-speedway_unknown-year_steve-manke_pete-vercauteren_photo_001.jpg,capital-super-speedway,unknown-year,steve-manke,pete-vercauteren,0.8365,dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_003.jpg,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,0.834,141-speedway_unknown-year_mark-vandenboogard_joe-slack_post_001.jpg,141-speedway,unknown-year,mark-vandenboogard,joe-slack,0.8314,capital-super-speedway_unknown-year_bob-brownell_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,bob-brownell,unknown-photographer,brown-county-speedway,1974,tom-nesbitt,bob-bergeron,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10243.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10243.jpg,0.8454,medium,0.8454,dells-motor-speedway_unknown-year_dick-forbush_bob-schafer_photo_14137.jpg,dells-motor-speedway,unknown-year,dick-forbush,bob-schafer,0.8439,141-speedway_unknown-year_butch-behrendt_dennis-satorius_post_001.jpg,141-speedway,unknown-year,butch-behrendt,dennis-satorius,0.8359,capital-super-speedway_1985_troy-dillon_don-besch_photo_001.jpg,capital-super-speedway,1985,troy-dillon,don-besch,0.8326,141-speedway_unknown-year_rod-wheeler_joe-slack_post_001.jpg,141-speedway,unknown-year,rod-wheeler,joe-slack,0.8321,capital-super-speedway_unknown-year_larry-detjens_unknown-photographer_photo_001 (2).jpg,capital-super-speedway,unknown-year,larry-detjens,unknown-photographer,dells-motor-speedway,unknown-year,dick-forbush,bob-schafer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10244.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10244.jpg,0.8501,medium,0.8501,abc-raceway_unknown-year_troy-hyde_kurt-gaber_post_001.jpg,abc-raceway,unknown-year,troy-hyde,kurt-gaber,0.8491,141-speedway_1985_randy-rahn_joe-slack_post_001.jpg,141-speedway,1985,randy-rahn,joe-slack,0.842,abc-raceway_unknown-year_arden-weber_don-reilly_post_001.jpg,abc-raceway,unknown-year,arden-weber,don-reilly,0.8404,central-state-speedway_unknown-year_john-bell_unknown-photographer_photo_001.jpg,central-state-speedway,unknown-year,john-bell,unknown-photographer,0.8396,brown-county-speedway_1972_wayne-weckworth_bob-bergeron_photo_001.jpg,brown-county-speedway,1972,wayne-weckworth,bob-bergeron,abc-raceway,unknown-year,troy-hyde,kurt-gaber,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10246.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10246.jpg,0.8384,low_clue,0.8384,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.835,brown-county-speedway_1974_tom-nesbitt_bob-bergeron_photo_001.jpg,brown-county-speedway,1974,tom-nesbitt,bob-bergeron,0.835,141-speedway_1985_darrell-massart_joe-slack_post_001.jpg,141-speedway,1985,darrell-massart,joe-slack,0.834,141-speedway_unknown-year_chris-price_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,chris-price,unknown-photographer,0.8279,141-speedway_unknown-year_mark-vandenboogard_joe-slack_post_001.jpg,141-speedway,unknown-year,mark-vandenboogard,joe-slack,141-speedway,unknown-year,jim-pitzen,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10249.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10249.jpg,0.8876,medium,0.8876,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,0.8822,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.8762,141-speedway_1985_george-henkel_joe-slack_post_001.jpg,141-speedway,1985,george-henkel,joe-slack,0.8744,141-speedway_unknown-year_unknown_joe-slack_photo_010.jpg,141-speedway,unknown-year,unknown,joe-slack,0.8695,141-speedway_unknown-year_gene-steinfeldt_joe-slack_photo_001.jpg,141-speedway,unknown-year,gene-steinfeldt,joe-slack,141-speedway,1985,brian-reif,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1025.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1025.jpg,0.5275,very_low,0.5275,columbus-151-speedway_unknown-year_dean-schultz_j&d_photo_021.jpg,columbus-151-speedway,unknown-year,dean-schultz,j&d,0.4912,cedar-lake-speedway_unknown-year_unknown-driver_neil-miller_photo_001.png,cedar-lake-speedway,unknown-year,unknown-driver,neil-miller,0.473,cedar-lake-speedway_unknown-year_rick-hanestad_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,rick-hanestad,unknown-photographer,0.468,cedar-lake-speedway_unknown-year_john-bystryzki_christopher-kolstad_unknown-credit_photo_001.jpg,cedar-lake-speedway,unknown-year,john-bystryzki,christopher-kolstad,0.4669,dells-motor-speedway_unknown-year_john-ziegler_unknown-photographer_photo_1342.jpg,dells-motor-speedway,unknown-year,john-ziegler,unknown-photographer,columbus-151-speedway,unknown-year,dean-schultz,j&d,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10250.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10250.jpg,0.865,medium,0.865,capital-super-speedway_unknown-year_ron-bennett_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,ron-bennett,unknown-photographer,0.8497,141-speedway_unknown-year_derek-rosek_joe-verdegan_post_001.jpg,141-speedway,unknown-year,derek-rosek,joe-verdegan,0.8468,141-speedway_1985_george-henkel_joe-slack_post_001.jpg,141-speedway,1985,george-henkel,joe-slack,0.8433,141-speedway_unknown-year_pete-berken_joe-verdegan_post_001.jpg,141-speedway,unknown-year,pete-berken,joe-verdegan,0.8403,chilton-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001 (3).jpg,chilton-speedway,unknown-year,unknown-driver,unknown-photographer,capital-super-speedway,unknown-year,ron-bennett,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10251.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10251.jpg,0.9038,high,0.9038,141-speedway_unknown-year_matt-rowe_joe-slack_photo_001.jpg,141-speedway,unknown-year,matt-rowe,joe-slack,0.8821,capital-super-speedway_unknown-year_ron-bennett_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,ron-bennett,unknown-photographer,0.8518,capital-super-speedway_1984_bob-gunn_al-fortner_photo_001.jpg,capital-super-speedway,1984,bob-gunn,al-fortner,0.8432,capital-super-speedway_unknown-year_butch-mierendorf_doug-schoebel_post_001.jpg,capital-super-speedway,unknown-year,butch-mierendorf,doug-schoebel,0.8409,141-speedway_1985_george-henkel_joe-slack_post_001.jpg,141-speedway,1985,george-henkel,joe-slack,141-speedway,unknown-year,matt-rowe,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10252.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10252.jpg,0.8583,medium,0.8583,cedar-lake-speedway_unknown-year_dave-cain_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,dave-cain,unknown-photographer,0.8399,abc-raceway_unknown-year_todd-gehl_rats-racing_post_001.jpg,abc-raceway,unknown-year,todd-gehl,rats-racing,0.8389,cedar-lake-speedway_unknown-year_kelly-estey_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,kelly-estey,unknown-photographer,0.8367,cedar-lake-speedway_unknown-year_dwayne-clarke_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,dwayne-clarke,unknown-photographer,0.8353,cedar-lake-speedway_unknown-year_todd-gehl_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,todd-gehl,unknown-photographer,cedar-lake-speedway,unknown-year,dave-cain,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10253.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10253.jpg,0.8712,medium,0.8712,capital-super-speedway_unknown-year_ron-bennett_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,ron-bennett,unknown-photographer,0.871,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8679,141-speedway_unknown-year_rod-wheeler_joe-slack_post_001.jpg,141-speedway,unknown-year,rod-wheeler,joe-slack,0.8651,dells-motor-speedway_unknown-year_jeff-gutknecht_bob-schafer_photo_070.jpg,dells-motor-speedway,unknown-year,jeff-gutknecht,bob-schafer,0.8644,dells-motor-speedway_unknown-year_unknown-driver_bob-schafer_photo_026.jpg,dells-motor-speedway,unknown-year,unknown-driver,bob-schafer,capital-super-speedway,unknown-year,ron-bennett,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10254.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10254.jpg,0.7318,very_low,0.7318,brown-county-speedway_1974_tom-nesbitt_bob-bergeron_photo_001.jpg,brown-county-speedway,1974,tom-nesbitt,bob-bergeron,0.7307,abc-raceway_unknown-year_randy-haedrich_don-reilly_post_001.jpg,abc-raceway,unknown-year,randy-haedrich,don-reilly,0.7231,abc-raceway_unknown-year_rick-popovich_unknown-photographer_photo_001.jpg,abc-raceway,unknown-year,rick-popovich,unknown-photographer,0.7143,141-speedway_unknown-year_dave-kraemer_dennis-satorius_post_001.jpg,141-speedway,unknown-year,dave-kraemer,dennis-satorius,0.7143,abc-raceway_unknown-year_ducky-weber_don-reilly_post_001.jpg,abc-raceway,unknown-year,ducky-weber,don-reilly,brown-county-speedway,1974,tom-nesbitt,bob-bergeron,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10255.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10255.jpg,0.8764,medium,0.8764,brown-county-speedway_unknown-year_jerry-smith_unknown-photographer_photo_001.jpg,brown-county-speedway,unknown-year,jerry-smith,unknown-photographer,0.8355,brown-county-speedway_unknown-year_russ-peterson_joe-verdegan_post_001.jpg,brown-county-speedway,unknown-year,russ-peterson,joe-verdegan,0.824,dodge-county-fairgrounds_unknown-year_unknown-driver_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,unknown-driver,chad-tessman,0.8205,brown-county-speedway_1974_tom-nesbitt_bob-bergeron_photo_001.jpg,brown-county-speedway,1974,tom-nesbitt,bob-bergeron,0.8195,brown-county-speedway_unknown-year_howie-mess_pete-vercauteren_photo_001.jpg,brown-county-speedway,unknown-year,howie-mess,pete-vercauteren,brown-county-speedway,unknown-year,jerry-smith,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10256.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10256.jpg,0.7792,very_low,0.7792,dells-motor-speedway_unknown-year_unknown-driver_bob-schafer_photo_13749.jpg,dells-motor-speedway,unknown-year,unknown-driver,bob-schafer,0.7726,141-speedway_1985_randy-rahn_joe-verdegan_post_001.jpg,141-speedway,1985,randy-rahn,joe-verdegan,0.771,dells-motor-speedway_unknown-year_pete-moore_bob-schafer_photo_079.jpg,dells-motor-speedway,unknown-year,pete-moore,bob-schafer,0.77,141-speedway_1985_darrell-massart_joe-slack_post_001.jpg,141-speedway,1985,darrell-massart,joe-slack,0.7687,columbus-151-speedway_unknown-year_aaron-wilke_unknown-photographer_photo_001.jpg,columbus-151-speedway,unknown-year,aaron-wilke,unknown-photographer,dells-motor-speedway,unknown-year,unknown-driver,bob-schafer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10257.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10257.jpg,0.763,very_low,0.763,cedar-lake-speedway_unknown-year_gary-loomis_don-reilly_photo_001.jpg,cedar-lake-speedway,unknown-year,gary-loomis,don-reilly,0.7453,eau-claire-speedway_unknown-year_eau-claire-speedway-our-old-e_unknown-photographer_photo_204.jpg,eau-claire-speedway,unknown-year,eau-claire-speedway-our-old-e,unknown-photographer,0.7403,cedarburg-speedway_1971_bob-warren_michael-halbherr_post_001.jpg,cedarburg-speedway,1971,bob-warren,michael-halbherr,0.7389,eau-claire-speedway_unknown-year_jerry-heiman_unknown-photographer_photo_001.jpg,eau-claire-speedway,unknown-year,jerry-heiman,unknown-photographer,0.7289,chilton-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001 (3).jpg,chilton-speedway,unknown-year,unknown-driver,unknown-photographer,cedar-lake-speedway,unknown-year,gary-loomis,don-reilly,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10258.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10258.jpg,0.793,low_clue,0.793,capital-super-speedway_Unknown-year_ken-lund_doug-schoebel_post_001.jpg,capital-super-speedway,Unknown-year,ken-lund,doug-schoebel,0.7884,elko-speedway_1978_dick-collins_mcclain-racing_photo_001.jpg,elko-speedway,1978,dick-collins,mcclain-racing,0.7868,141-speedway_unknown-year_jim-belling_dennis-satorius_post_001.jpg,141-speedway,unknown-year,jim-belling,dennis-satorius,0.7866,dells-motor-speedway_1975_dick-trickle_unknown-photographer_photo_001.jpg,dells-motor-speedway,1975,dick-trickle,unknown-photographer,0.7844,brown-county-speedway_unknown-year_ray-gumieny_joe-slack_photo_001.jpg,brown-county-speedway,unknown-year,ray-gumieny,joe-slack,capital-super-speedway,Unknown-year,ken-lund,doug-schoebel,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10259.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10259.jpg,0.8819,medium,0.8819,cedar-lake-speedway_unknown-year_gary-loomis_don-reilly_photo_001.jpg,cedar-lake-speedway,unknown-year,gary-loomis,don-reilly,0.8743,crandon-speedway_unknown-year_jim-conway_unknown-photographer_post_001.jpg,crandon-speedway,unknown-year,jim-conway,unknown-photographer,0.8668,cedar-lake-speedway_unknown-year_terry-lanphear_don-reilly_post_001.jpg,cedar-lake-speedway,unknown-year,terry-lanphear,don-reilly,0.8577,141-speedway_unknown-year_pete-berken_joe-verdegan_post_001.jpg,141-speedway,unknown-year,pete-berken,joe-verdegan,0.8559,141-speedway_1985_george-henkel_joe-slack_post_001.jpg,141-speedway,1985,george-henkel,joe-slack,cedar-lake-speedway,unknown-year,gary-loomis,don-reilly,,,,,,,
