event_slug,series_event_id,season_id,race_number,track_id,finishing_position,starting_position,car_number,driver_id,driver_name,driver_slug,sponsor,make,laps,led,status,points,result_section,source_url
2006-governors-cup-50,,46,9,125,12,,,11214,Jeremy Miller IL,jeremy-miller,,,,,,,feature,
2006-governors-cup-50,,46,9,125,13,,,10248,Jake Ryan,jake-ryan,,,,,,,feature,
2006-governors-cup-50,,46,9,125,14,,,13524,Josh Bauer - Slinger,josh-bauer,,,,,,,feature,
2006-governors-cup-50,,46,9,125,15,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
2006-governors-cup-50,,46,9,125,16,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2006-governors-cup-50,,46,9,125,17,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2006-governors-cup-50,,46,9,125,18,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2006-governors-cup-50,,46,9,125,19,,,681,Andy Monday,andy-monday,,,,,,,feature,
2006-governors-cup-50,,46,9,125,20,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2006-governors-cup-50,,46,9,125,21,,,5843,Dave Feiler,dave-feiler,,,,,,,feature,
2006-governors-cup-50,,46,9,125,22,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2006-governors-cup-50,,46,9,125,23,,,20248,Russ Blakley,russ-blakeley,,,,,,,feature,
2006-governors-cup-50,,46,9,125,24,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
2006-governors-cup-50,,46,9,125,25,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2006-governors-cup-50,,46,9,125,26,,,20814,Scott Ollerman,scotty-ollerman,,,,,,,feature,
2006-governors-cup-50,,46,9,125,27,,,6359,Dean Cornelius,dean-cornelius,,,,,,,feature,
2006-governors-cup-50,,46,9,125,28,,,14245,Ken Wills,ken-wills,,,,,,,feature,
2006-governors-cup-50,,46,9,125,29,,,2911,"Brian Johnson, Jr.",brian-johnson-jr,,,,,,,feature,
2006-governors-cup-50,,46,9,125,30,,,181,Adam Royle,adam-royle,,,,,,,feature,
2006-governors-cup-50,,46,9,125,31,,,8079,Eddie Hoffman,eddie-hoffman,,,,,,,feature,
2006-governors-cup-50,,46,9,125,32,,,6821,Dexter Bean,dexter-bean,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,1,,,21377,Steve Carlson,steve-carlson,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,2,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,3,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,4,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,5,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,6,,,11214,Jeremy Miller IL,jeremy-miller,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,7,,,181,Adam Royle,adam-royle,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,8,,,6590,Dennis Prunty,dennis-prunty,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,9,,,6359,Dean Cornelius,dean-cornelius,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,10,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,11,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,12,,,2911,"Brian Johnson, Jr.",brian-johnson-jr,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,13,,,11050,Jeff Storm,jeff-storm,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,14,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,15,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,16,,,5843,Dave Feiler,dave-feiler,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,17,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,18,,,3215,Bryan Roach,bryan-roach,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,19,,,681,Andy Monday,andy-monday,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,20,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,21,,,21594,Steve Rubeck,steve-rubeck,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,22,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,23,,,22907,Tommy Pecaro,tommy-pecaro,,,,,,,feature,
2006-bryden-motors-100,,46,10,31,24,,,2839,Brian Claas,brian-class,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,1,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,2,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,3,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,4,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,5,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,6,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,7,,,21377,Steve Carlson,steve-carlson,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,8,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,9,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,10,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,11,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,12,,,181,Adam Royle,adam-royle,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,13,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,14,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,15,,,681,Andy Monday,andy-monday,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,16,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,17,,,6590,Dennis Prunty,dennis-prunty,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,18,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,19,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,20,,,6359,Dean Cornelius,dean-cornelius,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,21,,,23147,Travis Sauter,travis-sauter,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,22,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,23,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2006-wcs-championship-80,,46,11,119,24,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
2007-spring-classic,,47,1,174,1,,,21594,Steve Rubeck,steve-rubeck,,,,,,,feature,
2007-spring-classic,,47,1,174,2,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2007-spring-classic,,47,1,174,3,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2007-spring-classic,,47,1,174,4,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2007-spring-classic,,47,1,174,5,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2007-spring-classic,,47,1,174,6,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2007-spring-classic,,47,1,174,7,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2007-spring-classic,,47,1,174,8,,,681,Andy Monday,andy-monday,,,,,,,feature,
2007-spring-classic,,47,1,174,9,,,8098,Eddie May,eddie-may,,,,,,,feature,
2007-spring-classic,,47,1,174,10,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2007-spring-classic,,47,1,174,11,,,11092,Jeff Way,jeff-way,,,,,,,feature,
2007-spring-classic,,47,1,174,12,,,16295,Matt Kocourek,matt-kocourek,,,,,,,feature,
2007-spring-classic,,47,1,174,13,,,6821,Dexter Bean,dexter-bean,,,,,,,feature,
2007-spring-classic,,47,1,174,14,,,23035,Tony Strupp,tony-strupp,,,,,,,feature,
2007-spring-classic,,47,1,174,15,,,19354,Ricky Bilderback,ricky-bilderback,,,,,,,feature,
2007-spring-classic,,47,1,174,16,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2007-spring-classic,,47,1,174,17,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2007-spring-classic,,47,1,174,18,,,17639,Nick Hammer,nick-hammer,,,,,,,feature,
2007-pepsi-100,,47,2,31,1,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2007-pepsi-100,,47,2,31,2,,,3794,Chad Wood,chad-wood,,,,,,,feature,
2007-pepsi-100,,47,2,31,3,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
2007-pepsi-100,,47,2,31,4,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2007-pepsi-100,,47,2,31,5,,,2911,"Brian Johnson, Jr.",brian-johnson-jr,,,,,,,feature,
2007-pepsi-100,,47,2,31,6,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2007-pepsi-100,,47,2,31,7,,,2370,Bobby Wilberg,bobby-wilberg,,,,,,,feature,
2007-pepsi-100,,47,2,31,8,,,681,Andy Monday,andy-monday,,,,,,,feature,
2007-pepsi-100,,47,2,31,9,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2007-pepsi-100,,47,2,31,10,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2007-pepsi-100,,47,2,31,11,,,23187,Trent Snyder,trent-snyder,,,,,,,feature,
2007-pepsi-100,,47,2,31,12,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2007-pepsi-100,,47,2,31,13,,,2611,Brandon Hill,brandon-hill,,,,,,,feature,
2007-pepsi-100,,47,2,31,14,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2007-pepsi-100,,47,2,31,15,,,7419,Don Turner,don-turner,,,,,,,feature,
2007-pepsi-100,,47,2,31,16,,,13277,John Wood,john-wood,,,,,,,feature,
2007-pepsi-100,,47,2,31,17,,,10151,Jacob Goede,jacob-goede,,,,,,,feature,
2007-pepsi-100,,47,2,31,18,,,5843,Dave Feiler,dave-feiler,,,,,,,feature,
2007-pepsi-100,,47,2,31,19,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2007-pepsi-100,,47,2,31,20,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2007-pepsi-100,,47,2,31,21,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
2007-pepsi-100,,47,2,31,22,,,21377,Steve Carlson,steve-carlson,,,,,,,feature,
2007-pepsi-100,,47,2,31,23,,,22907,Tommy Pecaro,tommy-pecaro,,,,,,,feature,
2007-pepsi-100,,47,2,31,24,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
wcs-2007-03,,47,3,49,1,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
wcs-2007-03,,47,3,49,2,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
wcs-2007-03,,47,3,49,3,,,5843,Dave Feiler,dave-feiler,,,,,,,feature,
wcs-2007-03,,47,3,49,4,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
wcs-2007-03,,47,3,49,5,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
wcs-2007-03,,47,3,49,6,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
wcs-2007-03,,47,3,49,7,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
wcs-2007-03,,47,3,49,8,,,16295,Matt Kocourek,matt-kocourek,,,,,,,feature,
wcs-2007-03,,47,3,49,9,,,7419,Don Turner,don-turner,,,,,,,feature,
wcs-2007-03,,47,3,49,10,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
wcs-2007-03,,47,3,49,11,,,681,Andy Monday,andy-monday,,,,,,,feature,
wcs-2007-03,,47,3,49,12,,,18245,Pete Kempf,pete-kempf,,,,,,,feature,
wcs-2007-03,,47,3,49,13,,,9503,Greg Ruffalo,gregg-ruffalo,,,,,,,feature,
wcs-2007-03,,47,3,49,14,,,14762,Kyle Kinder,kyle-kinder,,,,,,,feature,
wcs-2007-03,,47,3,49,15,,,16858,Mike Gunderson,mike-gunderson,,,,,,,feature,
wcs-2007-03,,47,3,49,16,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
wcs-2007-03,,47,3,49,17,,,10543,Jason Hicks,jason-hicks,,,,,,,feature,
wcs-2007-03,,47,3,49,18,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
wcs-2007-03,,47,3,49,19,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
wcs-2007-03,,47,3,49,20,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
wcs-2007-03,,47,3,49,21,,,22477,Todd Stapleman,todd-stapleman,,,,,,,feature,
wcs-2007-03,,47,3,49,22,,,21996,Terry Patnode,terry-patnode,,,,,,,feature,
wcs-2007-03,,47,3,49,23,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2007-memorial-100,,47,4,69,1,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2007-memorial-100,,47,4,69,2,,,653,Andy Hansen,andy-hanson,,,,,,,feature,
2007-memorial-100,,47,4,69,3,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2007-memorial-100,,47,4,69,4,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2007-memorial-100,,47,4,69,5,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2007-memorial-100,,47,4,69,6,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2007-memorial-100,,47,4,69,7,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
2007-memorial-100,,47,4,69,8,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2007-memorial-100,,47,4,69,9,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2007-memorial-100,,47,4,69,10,,,681,Andy Monday,andy-monday,,,,,,,feature,
2007-memorial-100,,47,4,69,11,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2007-memorial-100,,47,4,69,12,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
2007-memorial-100,,47,4,69,13,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
2007-memorial-100,,47,4,69,14,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2007-memorial-100,,47,4,69,15,,,7419,Don Turner,don-turner,,,,,,,feature,
2007-memorial-100,,47,4,69,16,,,9503,Greg Ruffalo,gregg-ruffalo,,,,,,,feature,
2007-memorial-100,,47,4,69,17,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
2007-memorial-100,,47,4,69,18,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2007-memorial-100,,47,4,69,19,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2007-memorial-100,,47,4,69,20,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
2007-memorial-100,,47,4,69,21,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2007-memorial-100,,47,4,69,22,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
2007-memorial-100,,47,4,69,23,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2007-memorial-100,,47,4,69,24,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2007-red-race-no-1,,47,5,217,1,,,16835,Mike Gardner,mike-gardner,,,,,,,feature,
2007-red-race-no-1,,47,5,217,2,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2007-red-race-no-1,,47,5,217,3,,,13524,Josh Bauer - Slinger,josh-bauer,,,,,,,feature,
2007-red-race-no-1,,47,5,217,4,,,16017,Mark Schroeder,mark-schroeder,,,,,,,feature,
2007-red-race-no-1,,47,5,217,5,,,681,Andy Monday,andy-monday,,,,,,,feature,
2007-red-race-no-1,,47,5,217,6,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2007-red-race-no-1,,47,5,217,7,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2007-red-race-no-1,,47,5,217,8,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
2007-red-race-no-1,,47,5,217,9,,,9537,Gregg Haese,gregg-haese,,,,,,,feature,
2007-red-race-no-1,,47,5,217,10,,,11827,Jim Duchow,jim-duchow,,,,,,,feature,
2007-red-race-no-1,,47,5,217,11,,,17491,Nate Van Wychen,nate-van-wychen,,,,,,,feature,
2007-red-race-no-1,,47,5,217,12,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
2007-red-race-no-1,,47,5,217,13,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2007-red-race-no-1,,47,5,217,14,,,11080,Jeff VanOudenhoven,jeff-van-oudenhoven,,,,,,,feature,
2007-red-race-no-1,,47,5,217,15,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2007-red-race-no-1,,47,5,217,16,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
2007-red-race-no-1,,47,5,217,17,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2007-red-race-no-1,,47,5,217,18,,,15608,Lowell Bennett,lowell-bennett,,,,,,,feature,
2007-red-race-no-1,,47,5,217,19,,,19464,Robb Vanderloop,robb-vanderloop,,,,,,,feature,
2007-red-race-no-1,,47,5,217,20,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2007-red-race-no-1,,47,5,217,21,,,18287,"Pete Vandermolen, Jr.",pete-vandermolen,,,,,,,feature,
2007-red-race-no-1,,47,5,217,22,,,13086,John Meidam,john-meidam,,,,,,,feature,
2007-red-race-no-1,,47,5,217,23,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2007-red-race-no-1,,47,5,217,24,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2007-red-race-no-2,,47,6,217,1,,,9537,Gregg Haese,gregg-haese,,,,,,,feature,
2007-red-race-no-2,,47,6,217,2,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2007-red-race-no-2,,47,6,217,3,,,16835,Mike Gardner,mike-gardner,,,,,,,feature,
2007-red-race-no-2,,47,6,217,4,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2007-red-race-no-2,,47,6,217,5,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2007-red-race-no-2,,47,6,217,6,,,681,Andy Monday,andy-monday,,,,,,,feature,
2007-red-race-no-2,,47,6,217,7,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
2007-red-race-no-2,,47,6,217,8,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2007-red-race-no-2,,47,6,217,9,,,11080,Jeff VanOudenhoven,jeff-van-oudenhoven,,,,,,,feature,
2007-red-race-no-2,,47,6,217,10,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2007-red-race-no-2,,47,6,217,11,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2007-red-race-no-2,,47,6,217,12,,,16017,Mark Schroeder,mark-schroeder,,,,,,,feature,
2007-red-race-no-2,,47,6,217,13,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
2007-red-race-no-2,,47,6,217,14,,,13524,Josh Bauer - Slinger,josh-bauer,,,,,,,feature,
2007-red-race-no-2,,47,6,217,15,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2007-red-race-no-2,,47,6,217,16,,,11827,Jim Duchow,jim-duchow,,,,,,,feature,
2007-red-race-no-2,,47,6,217,17,,,13086,John Meidam,john-meidam,,,,,,,feature,
2007-red-race-no-2,,47,6,217,18,,,18287,"Pete Vandermolen, Jr.",pete-vandermolen,,,,,,,feature,
2007-red-race-no-2,,47,6,217,19,,,19464,Robb Vanderloop,robb-vanderloop,,,,,,,feature,
2007-red-race-no-2,,47,6,217,20,,,17491,Nate Van Wychen,nate-van-wychen,,,,,,,feature,
2007-red-race-no-2,,47,6,217,21,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2007-red-race-no-2,,47,6,217,22,,,15608,Lowell Bennett,lowell-bennett,,,,,,,feature,
2007-red-race-no-2,,47,6,217,23,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
2007-red-race-no-2,,47,6,217,24,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2007-north-american-cup,,47,7,49,1,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2007-north-american-cup,,47,7,49,2,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2007-north-american-cup,,47,7,49,3,,,681,Andy Monday,andy-monday,,,,,,,feature,
2007-north-american-cup,,47,7,49,4,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2007-north-american-cup,,47,7,49,5,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2007-north-american-cup,,47,7,49,6,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2007-north-american-cup,,47,7,49,7,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2007-north-american-cup,,47,7,49,8,,,22698,Tom Lichtfeld,tom-lichtfeld,,,,,,,feature,
2007-north-american-cup,,47,7,49,9,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2007-north-american-cup,,47,7,49,10,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
2007-north-american-cup,,47,7,49,11,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2007-north-american-cup,,47,7,49,12,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2007-north-american-cup,,47,7,49,13,,,16858,Mike Gunderson,mike-gunderson,,,,,,,feature,
2007-north-american-cup,,47,7,49,14,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2007-north-american-cup,,47,7,49,15,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2007-north-american-cup,,47,7,49,16,,,18245,Pete Kempf,pete-kempf,,,,,,,feature,
2007-north-american-cup,,47,7,49,17,,,686,Andy Niles,andy-niles,,,,,,,feature,
2007-north-american-cup,,47,7,49,18,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
2007-north-american-cup,,47,7,49,19,,,7419,Don Turner,don-turner,,,,,,,feature,
2007-north-american-cup,,47,7,49,20,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2007-north-american-cup,,47,7,49,21,,,14508,Kevin Seidler,kevin-seidler,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,1,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,2,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,3,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,4,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,5,,,8715,Gary Back,gary-back,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,6,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,7,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,8,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,9,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,10,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,11,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,12,,,1100,Ben Pettis,ben-pettis,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,13,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,14,,,681,Andy Monday,andy-monday,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,15,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,16,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,17,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,18,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,19,,,133,Adam Degenhardt,adam-degenhardt,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,20,,,23815,Wes Coon,wes-coon,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,21,,,7419,Don Turner,don-turner,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,22,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,23,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,24,,,3472,Cale Laessig,cale-laessig,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,25,,,3355,Burton Brown,burton-brown,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,26,,,23187,Trent Snyder,trent-snyder,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,27,,,null,"John Totzke, Jr.",john-totzke-jr,,,,,,,feature,
2007-v-and-h-heavy-truck-80,,47,8,119,28,,,22477,Todd Stapleman,todd-stapleman,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,1,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,2,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,3,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,4,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,5,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,6,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,7,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,8,,,13524,Josh Bauer - Slinger,josh-bauer,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,9,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2007-mccain-food-sands-100,,47,9,69,10,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
